state,pc_name,,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,,,a
Rajasthan,Chittorgarh,Chittorgarh,BHANWAR LAL,M,42,GEN,IND,Air Conditioner,3261,2,3263,1819506,,,
Rajasthan,Chittorgarh,Chittorgarh,MOHAMMAD IMTIYAZ,M,30,GEN,IND,Battery Torch,4971,0,4971,1819506,,,
Rajasthan,Chittorgarh,Chittorgarh,YASHWANT PURI,M,47,GEN,IND,Television,12675,0,12675,1819506,,,
Rajasthan,Chittorgarh,Chittorgarh,None of the Above,,0,,NOTA,NOTA,20020,14,20034,1819506,,,
Rajasthan,Rajsamand,Rajsamand,GOPAL SINGH SHEKHAWAT,M,63,GEN,INC,Hand,248331,758,249089,1701194,,,
Rajasthan,Rajsamand,Rajsamand,NEERU RAM JAT,M,44,GEN,BSP,Elephant,14541,38,14579,1701194,,,
Rajasthan,Rajsamand,Rajsamand,HARIOM SINGH RATHORE,M,56,GEN,BJP,Lotus,641020,3774,644794,1701194,,,
Rajasthan,Rajsamand,Rajsamand,IDRISH MOHAMMAD,M,40,GEN,JGP,Whistle,10398,9,10407,1701194,,,
Rajasthan,Rajsamand,Rajsamand,GULAM FARID,M,49,GEN,SP,Bicycle,2972,5,2977,1701194,,,
Rajasthan,Rajsamand,Rajsamand,PRADEEP SINGH BHATNAGAR,M,58,GEN,AAAP,Broom,4840,57,4897,1701194,,,
Rajasthan,Rajsamand,Rajsamand,LAXMAN,M,30,GEN,JMBP,Almirah,1392,0,1392,1701194,,,
Rajasthan,Rajsamand,Rajsamand,KHIMARAM SALVI,M,43,SC,IND,Television,2555,4,2559,1701194,,,
Rajasthan,Rajsamand,Rajsamand,BHANWAR LAL MALI,M,50,GEN,IND,Cauliflower,6410,8,6418,1701194,,,
Rajasthan,Rajsamand,Rajsamand,SANJAY CHOUDHARY,M,45,GEN,IND,Bat,12336,143,12479,1701194,,,
Rajasthan,Rajsamand,Rajsamand,SURYA BHAWANI SINGH CHAWARA,M,35,GEN,IND,Auto- Rickshaw,10159,1,10160,1701194,,,
Rajasthan,Rajsamand,Rajsamand,HEERA KATHAT,M,54,GEN,IND,Cot,5183,3,5186,1701194,,,
Rajasthan,Rajsamand,Rajsamand,None of the Above,,0,,NOTA,NOTA,17154,28,17182,1701194,,,
Rajasthan,Bhilwara,Bhilwara,ASHOK CHANDNA,M,29,GEN,INC,Hand,383403,650,384053,1754901,,,
Rajasthan,Bhilwara,Bhilwara,GOVIND KUMAR BAIRWA,M,45,SC,BSP,Elephant,15076,12,15088,1754901,,,
Rajasthan,Bhilwara,Bhilwara,SUBHASH BAHERIA,M,57,GEN,BJP,Lotus,629117,1200,630317,1754901,,,
Rajasthan,Bhilwara,Bhilwara,CHANDRA PRAKASH GOCHER,M,42,GEN,BYS,Candles,10338,6,10344,1754901,,,
Rajasthan,Bhilwara,Bhilwara,RADHY SHYAM VAISHNAV,M,42,GEN,BA S D,Glass Tumbler,5682,2,5684,1754901,,,
Rajasthan,Bhilwara,Bhilwara,SUNIL AGIWAL,M,47,GEN,AAAP,Broom,5885,24,5909,1754901,,,
Rajasthan,Bhilwara,Bhilwara,ASLAM SHEKH ADVOCATE,M,38,GEN,IND,Bat,1782,12,1794,1754901,,,
Rajasthan,Bhilwara,Bhilwara,RATAN LAL DHOBI,M,46,SC,IND,Basket containing Fruits,7103,7,7110,1754901,,,
Rajasthan,Bhilwara,Bhilwara,SHYAM LAL SALVI,M,29,SC,IND,Auto- Rickshaw,5367,7,5374,1754901,,,
Rajasthan,Bhilwara,Bhilwara,SATYA PRAKASH SHARMA,M,41,GEN,IND,Cauliflower,11980,2,11982,1754901,,,
Rajasthan,Bhilwara,Bhilwara,SURENDAR SINGH RANAWAT,M,55,GEN,IND,Cake,6734,3,6737,1754901,,,
Rajasthan,Bhilwara,Bhilwara,None of the Above,,0,,NOTA,NOTA,19694,4,19698,1754901,,,
Rajasthan,Kota,Kota,ASHOK KUMAR,M,34,ST,BSP,Elephant,10839,23,10862,1744539,,,
Rajasthan,Kota,Kota,IJYARAJ SINGH,M,49,GEN,INC,Hand,442492,1548,444040,1744539,,,
Rajasthan,Kota,Kota,OM BIRLA ,M,51,GEN,BJP,Lotus,641365,3457,644822,1744539,,,
Rajasthan,Kota,Kota,AJMAT ALI,M,38,GEN,BYS,Candles,7550,9,7559,1744539,,,
Rajasthan,Kota,Kota,ASHOK KUMAR JAIN,M,61,GEN,AAAP,Broom,16888,93,16981,1744539,,,
Rajasthan,Kota,Kota,MAHESH KUMAR RANIWAL,M,41,SC,AVIRP,Electric Pole,1008,2,1010,1744539,,,
Rajasthan,Kota,Kota,RAJESH KUMAR,M,47,SC,JMBP,Almirah,1168,0,1168,1744539,,,
Rajasthan,Kota,Kota,ASFAK ALI,M,53,GEN,IND,Carrot,1708,5,1713,1744539,,,
Rajasthan,Kota,Kota,TEJPAL,M,51,GEN,IND,Auto- Rickshaw,1809,16,1825,1744539,,,
Rajasthan,Kota,Kota,MAHENDRA KUMAR,M,46,GEN,IND,Air Conditioner,2293,14,2307,1744539,,,
Rajasthan,Kota,Kota,MOHAN LAL MAHAWAR,M,73,SC,IND,Cup & Saucer,4820,2,4822,1744539,,,
Rajasthan,Kota,Kota,SHYAM SUNDER SHARMA,M,57,GEN,IND,Diesel Pump,5083,8,5091,1744539,,,
Rajasthan,Kota,Kota,None of the Above,,0,,NOTA,NOTA,12746,14,12760,1744539,,,
Rajasthan,JHALAWAR-BARAN,JHALAWAR-BARAN,CHANDRA SINGH,M,48,GEN,BSP,Elephant,23587,0,23587,1669844,,,
Rajasthan,JHALAWAR-BARAN,JHALAWAR-BARAN,DUSHYANT SINGH,M,43,GEN,BJP,Lotus,676022,80,676102,1669844,,,
Rajasthan,JHALAWAR-BARAN,JHALAWAR-BARAN,PRAMOD BHAYA,M,49,GEN,INC,Hand,394514,42,394556,1669844,,,
Rajasthan,JHALAWAR-BARAN,JHALAWAR-BARAN,JAVED KHAN,M,26,GEN,BYS,Candles,13617,0,13617,1669844,,,
Rajasthan,JHALAWAR-BARAN,JHALAWAR-BARAN,BALDAR,M,44,GEN,IND,Balloon,7836,0,7836,1669844,,,
Rajasthan,JHALAWAR-BARAN,JHALAWAR-BARAN,SULEMAN PUTA,M,46,GEN,IND,Auto- Rickshaw,11602,0,11602,1669844,,,
Rajasthan,JHALAWAR-BARAN,JHALAWAR-BARAN,None of the Above,,0,,NOTA,NOTA,19064,0,19064,1669844,,,
Sikkim,Sikkim,Sikkim,AKAR DHOJ LIMBU,M,49,ST,INC,Hand,6967,222,7189,370770,,,
Sikkim,Sikkim,Sikkim,NAR BAHADUR KHATIWADA,M,66,GEN,BJP,Lotus,7188,91,7279,370770,,,
Sikkim,Sikkim,Sikkim,PREM DAS RAI,M,59,GEN,SDF,Umbrella,159704,3994,163698,370770,,,
Sikkim,Sikkim,Sikkim,KAUSHAL RAI,M,30,GEN,AAAP,Broom,2470,71,2541,370770,,,
Sikkim,Sikkim,Sikkim,NAKUL DAS RAI,M,54,GEN,AITC,Flowers and Grass,1908,64,1972,370770,,,
Sikkim,Sikkim,Sikkim,TEK NATH DHAKAL,M,61,GEN,SKM,Table Lamp,117071,4885,121956,370770,,,
Sikkim,Sikkim,Sikkim,None of the Above,,0,,NOTA,NOTA,4259,73,4332,370770,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,KANNAN A.S,M,72,SC,CPI,Ears of Corn And Sickle,13787,7,13794,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,SATHYAMURTHY.C,M,34,SC,BSP,Elephant,11137,0,11137,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,YUVARAJ.V,M,49,SC,DMDK,Nagara,204691,43,204734,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,VENUGOPAL.P.(DR),M,61,SC,ADMK,Two Leaves,628370,129,628499,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,JAYAKUMAR.M,M,34,SC,INC,Hand,43953,7,43960,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,SRINIVASAN.D,M,48,SC,SP,Bicycle,2642,0,2642,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,BALAMURUGAN.B,M,38,SC,AAAP,Broom,8259,1,8260,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,RAVIKUMAR.D,M,53,SC,VCK,Ring,304938,131,305069,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,CHANDRASEKARAN.M,M,65,SC,IND,HOCKEY & BALL,1597,0,1597,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,SURESH KUMAR.S,M,34,SC,IND,Funnel,1062,0,1062,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,DOSS.R,M,45,SC,IND,Window,1596,0,1596,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,RAVIKUMAR.M,M,35,SC,IND,Gas Cylinder,2965,1,2966,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,VETRISELVAM.K,M,29,SC,IND,Helmet,2441,0,2441,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,VENUGOPAL.P,M,66,SC,IND,Electric Pole,3084,1,3085,1702833,,,
Tamil Nadu,Thiruvallur ,Thiruvallur ,None of the Above,,0,,NOTA,NOTA,23590,8,23598,1702833,,,
Tamil Nadu,Chennai North,Chennai North,GIRIRAJAN .R,M,52,GEN,DMK,Rising Sun,306687,313,307000,1422392,,,
Tamil Nadu,Chennai North,Chennai North,SOUNDARAPANDIAN .M,M,51,GEN,DMDK,Nagara,86952,37,86989,1422392,,,
Tamil Nadu,Chennai North,Chennai North,BIJU CHACKO,M,44,GEN,INC,Hand,24169,21,24190,1422392,,,
Tamil Nadu,Chennai North,Chennai North,VASUKI .U,F,58,GEN,CPM,"Hammer, Sickle and Star",23725,26,23751,1422392,,,
Tamil Nadu,Chennai North,Chennai North,VENKATESH BABU .T.G,M,53,GEN,ADMK,Two Leaves,406552,152,406704,1422392,,,
Tamil Nadu,Chennai North,Chennai North,JANARTHANAN .J,M,50,SC,BSP,Elephant,4959,1,4960,1422392,,,
Tamil Nadu,Chennai North,Chennai North,SIVAKUMAR . V,M,50,SC,SUCI,Glass Tumbler,502,0,502,1422392,,,
Tamil Nadu,Chennai North,Chennai North,NIJAM MOHAIDEEN .M,M,37,GEN,SDPI,Auto- Rickshaw,14585,0,14585,1422392,,,
Tamil Nadu,Chennai North,Chennai North,BABU MAILAN .A,M,42,GEN,LSP,Whistle,569,0,569,1422392,,,
Tamil Nadu,Chennai North,Chennai North,PAULRAJ .T,M,33,GEN,MMKA,BUCKET,387,0,387,1422392,,,
Tamil Nadu,Chennai North,Chennai North,RAMESH KANNAN .G,M,41,SC,RPI,Sewing Machine,257,0,257,1422392,,,
Tamil Nadu,Chennai North,Chennai North,VIJAYA KUMAR .K,M,44,GEN,TNMC,Pen Nib with Seven Rays,1145,0,1145,1422392,,,
Tamil Nadu,Chennai North,Chennai North,SRINIVASON .S,M,48,GEN,AAAP,Broom,6805,14,6819,1422392,,,
Tamil Nadu,Chennai North,Chennai North,ANBAZHAGAN .G,M,49,GEN,IND,Frying Pan,208,0,208,1422392,,,
Tamil Nadu,Chennai North,Chennai North,GIRIRAJ. D,M,47,GEN,IND,Gas Stove,414,0,414,1422392,,,
Tamil Nadu,Chennai North,Chennai North,KESAVAN. L,M,48,GEN,IND,Letter Box,1198,0,1198,1422392,,,
Tamil Nadu,Chennai North,Chennai North,KOLANGI. M,M,43,SC,IND,Table Lamp,1494,0,1494,1422392,,,
Tamil Nadu,Chennai North,Chennai North,CHARAVANAN. M.P.,M,53,GEN,IND,Bat,475,0,475,1422392,,,
Tamil Nadu,Chennai North,Chennai North,SIVASHANMUGA PERUMAL. S,M,62,GEN,IND,Shuttle,712,0,712,1422392,,,
Tamil Nadu,Chennai North,Chennai North,SEETHA MALLAR. A,F,40,SC,IND,Slate,469,0,469,1422392,,,
Tamil Nadu,Chennai North,Chennai North,SRINIVASAN. J,M,36,GEN,IND,Dish Antenna,964,0,964,1422392,,,
Tamil Nadu,Chennai North,Chennai North,SUNDAR. G,M,35,SC,IND,Cup & Saucer,870,0,870,1422392,,,
Tamil Nadu,Chennai North,Chennai North,SENTHIL KUMAR. K,M,59,GEN,IND,Electric Pole,472,0,472,1422392,,,
Tamil Nadu,Chennai North,Chennai North,DEEPAK. C,M,34,GEN,IND,Ring,475,0,475,1422392,,,
Tamil Nadu,Chennai North,Chennai North,DURAI BABU. R,M,37,GEN,IND,Cot,297,0,297,1422392,,,
Tamil Nadu,Chennai North,Chennai North,DEVARAJ. G,M,32,SC,IND,Candles,386,0,386,1422392,,,
Tamil Nadu,Chennai North,Chennai North,PAUL KANAGARAJ. R.C,M,49,GEN,IND,Kite,1588,1,1589,1422392,,,
Tamil Nadu,Chennai North,Chennai North,BALAJI. E,M,40,SC,IND,Violin,311,0,311,1422392,,,
Tamil Nadu,Chennai North,Chennai North,PRABHAKARAN. K,M,31,SC,IND,Television,457,0,457,1422392,,,
Tamil Nadu,Chennai North,Chennai North,PONRAJ. P,M,43,GEN,IND,Grapes,208,0,208,1422392,,,
Tamil Nadu,Chennai North,Chennai North,MAHENDRAN. K.P.P.,M,47,GEN,IND,Camera,343,0,343,1422392,,,
Tamil Nadu,Chennai North,Chennai North,MARIMUTHU. P,M,57,GEN,IND,Gas Cylinder,777,0,777,1422392,,,
Tamil Nadu,Chennai North,Chennai North,MARIRAJ. T.R,M,45,GEN,IND,Balloon,559,0,559,1422392,,,
Tamil Nadu,Chennai North,Chennai North,MOHAMED MAJASUDDIN,M,34,GEN,IND,Tent,301,1,302,1422392,,,
Tamil Nadu,Chennai North,Chennai North,YOGARAJ. S,M,27,GEN,IND,Pot,206,0,206,1422392,,,
Tamil Nadu,Chennai North,Chennai North,RAVIKUMAR. T,M,43,SC,IND,Batsman,211,0,211,1422392,,,
Tamil Nadu,Chennai North,Chennai North,RAVI PARIYANAR. D,M,37,SC,IND,Coconut,600,0,600,1422392,,,
Tamil Nadu,Chennai North,Chennai North,RAMASAMY. M.D.,M,55,GEN,IND,Battery Torch,234,0,234,1422392,,,
Tamil Nadu,Chennai North,Chennai North,RAJ. N,M,42,SC,IND,Hat,216,0,216,1422392,,,
Tamil Nadu,Chennai North,Chennai North,RAJA. B,M,29,GEN,IND,Ceiling Fan,337,0,337,1422392,,,
Tamil Nadu,Chennai North,Chennai North,None of the Above,,0,,NOTA,NOTA,17463,9,17472,1422392,,,
Tamil Nadu,Chennai South,Chennai South,GANESAN  S,M,57,GEN,SUCI,Glass Tumbler,1706,2,1708,1795776,,,
Tamil Nadu,Chennai South,Chennai South,K.R.RAMASWAMY@TRAFFIC RAMASWAMY,M,80,GEN,IND,Bread,1638,9,1647,1795776,,,
Tamil Nadu,Chennai South,Chennai South,(KUPPAL)G.DEVADOSS,M,61,GEN,IND,Coconut,511,0,511,1795776,,,
Tamil Nadu,Chennai South,Chennai South,A. JAIGANESH,M,29,GEN,LSP,Whistle,518,0,518,1795776,,,
Tamil Nadu,Chennai South,Chennai South,LA.GANESAN,M,69,GEN,BJP,Lotus,257970,292,258262,1795776,,,
Tamil Nadu,Chennai South,Chennai South,S. BALU,M,49,GEN,IND,Stool,259,0,259,1795776,,,
Tamil Nadu,Chennai South,Chennai South,COLONEL KADAR BASHA,M,70,GEN,IND,Ceiling Fan,426,1,427,1795776,,,
Tamil Nadu,Chennai South,Chennai South,DR. J. JAYAVARDHAN,M,26,GEN,ADMK,Two Leaves,434229,311,434540,1795776,,,
Tamil Nadu,Chennai South,Chennai South,T. DHANASEKAR,M,62,GEN,NOC,Candles,325,3,328,1795776,,,
Tamil Nadu,Chennai South,Chennai South,RAJINI NIVETHA,F,43,GEN,IND,CALCULATOR,140,0,140,1795776,,,
Tamil Nadu,Chennai South,Chennai South,R. RAVICHANDRAN,M,48,SC,IND,Kite,213,2,215,1795776,,,
Tamil Nadu,Chennai South,Chennai South,V. BALAJI,M,33,SC,BSP,Elephant,1527,2,1529,1795776,,,
Tamil Nadu,Chennai South,Chennai South,S.S.RADHAKRISHNAN,M,65,GEN,IND,Carrot,373,0,373,1795776,,,
Tamil Nadu,Chennai South,Chennai South,THANGARAJ,M,26,SC,IND,HOCKEY & BALL,187,1,188,1795776,,,
Tamil Nadu,Chennai South,Chennai South,S. DEVADOSS,M,49,GEN,IND,Battery Torch,233,0,233,1795776,,,
Tamil Nadu,Chennai South,Chennai South,S. SEETHALAKSHMI,F,45,GEN,TNMC,Pen Nib with Seven Rays,1289,0,1289,1795776,,,
Tamil Nadu,Chennai South,Chennai South,JAHIR HUSSAIN. M,M,47,GEN,AAAP,Broom,17172,36,17208,1795776,,,
Tamil Nadu,Chennai South,Chennai South,S. PARTHIBAN,M,48,GEN,IND,Dao,174,0,174,1795776,,,
Tamil Nadu,Chennai South,Chennai South,LOGANATHAN,M,46,GEN,IND,Table,117,0,117,1795776,,,
Tamil Nadu,Chennai South,Chennai South,A. IRUDAYADASS,M,53,GEN,IND,Balloon,975,1,976,1795776,,,
Tamil Nadu,Chennai South,Chennai South,T.K.S.ELANGOVAN,M,59,GEN,DMK,Rising Sun,298427,538,298965,1795776,,,
Tamil Nadu,Chennai South,Chennai South,J.S. MAHALINGAM,M,53,GEN,IND,Hat,267,0,267,1795776,,,
Tamil Nadu,Chennai South,Chennai South,M. ARUMUGAM,M,55,GEN,IND,Iron,219,2,221,1795776,,,
Tamil Nadu,Chennai South,Chennai South,K. MANI,M,61,GEN,JD(U),Arrow,273,1,274,1795776,,,
Tamil Nadu,Chennai South,Chennai South,KANTHAVEL  D,M,37,SC,IND,Shuttle,865,0,865,1795776,,,
Tamil Nadu,Chennai South,Chennai South,S. BALAMURALI,M,31,GEN,IND,Cup & Saucer,416,0,416,1795776,,,
Tamil Nadu,Chennai South,Chennai South,S. RAJESHWARI,F,29,SC,IND,Chappals,157,0,157,1795776,,,
Tamil Nadu,Chennai South,Chennai South,S. VEERAMANI,M,63,GEN,IND,Black Board,105,0,105,1795776,,,
Tamil Nadu,Chennai South,Chennai South,S.V. RAMANI,M,57,GEN,INC,Hand,24239,37,24276,1795776,,,
Tamil Nadu,Chennai South,Chennai South,B. KUMAR SRI SRI,M,37,GEN,IND,Brief Case,232,0,232,1795776,,,
Tamil Nadu,Chennai South,Chennai South,BHAVANI JANAKIRAM,F,57,GEN,IND,Trumpet,244,0,244,1795776,,,
Tamil Nadu,Chennai South,Chennai South,S. PRAGASAM,M,40,SC,IND,BELT,636,0,636,1795776,,,
Tamil Nadu,Chennai South,Chennai South,T. PONNUSAMY,M,48,GEN,IND,CUTTING PLIERS,533,0,533,1795776,,,
Tamil Nadu,Chennai South,Chennai South,A. MAGESH,M,31,GEN,IND,Funnel,121,0,121,1795776,,,
Tamil Nadu,Chennai South,Chennai South,PON. SIVA KUMAR,M,39,SC,IND,Sewing Machine,271,0,271,1795776,,,
Tamil Nadu,Chennai South,Chennai South,S. CHARUMATHI,F,39,SC,IND,Cake,256,1,257,1795776,,,
Tamil Nadu,Chennai South,Chennai South,S. SESU RAJ,M,44,GEN,IND,Batsman,203,0,203,1795776,,,
Tamil Nadu,Chennai South,Chennai South,K. SHANKAR,M,61,GEN,IND,Brush,498,0,498,1795776,,,
Tamil Nadu,Chennai South,Chennai South,JOSEPH GUNASEKAR,M,41,GEN,IND,Electric Pole,253,0,253,1795776,,,
Tamil Nadu,Chennai South,Chennai South,R. KANDASAMY@BABU,M,47,GEN,APM,Ring,371,1,372,1795776,,,
Tamil Nadu,Chennai South,Chennai South,M. JAYARAMAN,M,41,GEN,IND,Gas Cylinder,191,1,192,1795776,,,
Tamil Nadu,Chennai South,Chennai South,T.K. RAMAJAYAM,M,74,GEN,IND,Slate,1180,0,1180,1795776,,,
Tamil Nadu,Chennai South,Chennai South,None of the Above,,0,,NOTA,NOTA,20200,29,20229,1795776,,,
Tamil Nadu,Chennai central,Chennai central,S.D. KRISHNAKUMAR,M,39,GEN,RPI(A),Sewing Machine,1527,1,1528,1328038,,,
Tamil Nadu,Chennai central,Chennai central,S.R. VIJAYAKUMAR,M,40,GEN,ADMK,Two Leaves,333103,193,333296,1328038,,,
Tamil Nadu,Chennai central,Chennai central,J. PRABHAKAR,M,58,GEN,AAAP,Broom,19515,38,19553,1328038,,,
Tamil Nadu,Chennai central,Chennai central,B. AMBETH VENKATESH,M,52,SC,IND,Candles,387,3,390,1328038,,,
Tamil Nadu,Chennai central,Chennai central,J. CONSTANDINE RAVINDRAN,M,46,GEN,DMDK,Nagara,114759,39,114798,1328038,,,
Tamil Nadu,Chennai central,Chennai central,MURALIKRISHNAN (A) SAMARAN,M,27,SC,BSP,Elephant,2527,4,2531,1328038,,,
Tamil Nadu,Chennai central,Chennai central,D. BABU,M,36,SC,IND,Batsman,261,0,261,1328038,,,
Tamil Nadu,Chennai central,Chennai central,C.D. MEYYAPPAN,M,51,GEN,INC,Hand,25963,18,25981,1328038,,,
Tamil Nadu,Chennai central,Chennai central,DAYANIDHI MARAN,M,47,GEN,DMK,Rising Sun,286980,475,287455,1328038,,,
Tamil Nadu,Chennai central,Chennai central,M. PRABAKARAN,M,40,GEN,IND,Brush,329,7,336,1328038,,,
Tamil Nadu,Chennai central,Chennai central,M. MURUGAN,M,40,SC,IND,Chappals,696,1,697,1328038,,,
Tamil Nadu,Chennai central,Chennai central,P. MANIMARAN,M,49,SC,IND,Black Board,391,0,391,1328038,,,
Tamil Nadu,Chennai central,Chennai central,K.RAVEENDRAN,M,26,GEN,IND,Cauliflower,369,0,369,1328038,,,
Tamil Nadu,Chennai central,Chennai central,D. RAMESH,M,52,GEN,IND,Balloon,259,0,259,1328038,,,
Tamil Nadu,Chennai central,Chennai central,M. MOHAMED RASIK,M,29,GEN,IND,Battery Torch,2015,4,2019,1328038,,,
Tamil Nadu,Chennai central,Chennai central,V. CHANDRAMOHAN,M,44,SC,IND,Brief Case,322,2,324,1328038,,,
Tamil Nadu,Chennai central,Chennai central,T. RAVIKUMAR,M,51,SC,IND,Table Lamp,971,2,973,1328038,,,
Tamil Nadu,Chennai central,Chennai central,AUDITOR GOPINARAYANAN,M,58,GEN,MMKA,BUCKET,805,0,805,1328038,,,
Tamil Nadu,Chennai central,Chennai central,P. AHILA,F,62,GEN,IND,Ring,578,1,579,1328038,,,
Tamil Nadu,Chennai central,Chennai central,ARUNDHATHI JAIGANESH (A) S.JAIGANESH,M,42,SC,IND,BELT,389,1,390,1328038,,,
Tamil Nadu,Chennai central,Chennai central,None of the Above,,0,,NOTA,NOTA,21933,26,21959,1328038,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,ARUL ANBARASU,M,42,GEN,INC,Hand,39008,7,39015,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"RAMACHANDRAN, K.N. THIRU",M,59,GEN,ADMK,Two Leaves,545643,177,545820,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"MOHAMED ABBAS, S. THIRU",M,35,GEN,BSP,Elephant,4975,2,4977,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"JAGATHRAKSHAKAN, S. THIRU",M,66,GEN,DMK,Rising Sun,442906,268,443174,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"BHARATHI, K. THIRU",M,33,SC,CPI(ML)(L),Flag with Three Stars,4739,4,4743,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,PULAVAR. E.SU. MANI. THIRU,M,68,GEN,NOC,Candles,870,0,870,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"MASILAMANI, R. (DR).",M,63,GEN,MDMK,Top,187049,45,187094,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"VASIGARAN, S.A.N. THIRU",M,50,GEN,AAAP,Broom,18953,10,18963,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"SRIDHAR, C. THIRU",M,33,GEN,UMK,Gas Cylinder,497,0,497,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"AYODHI, L.( DR).",M,49,GEN,IND,Carrot,699,0,699,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"SHANMUGAM, K. THIRU",M,36,GEN,IND,Diesel Pump,291,0,291,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"SHANMUGAM, G. THIRU",M,70,SC,IND,Battery Torch,372,0,372,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,SAMPATH. K. THIRU,M,43,GEN,IND,Scissors,1301,0,1301,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"PALANI, A. THIRU",M,34,SC,IND,Ring,781,0,781,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,BHARATHIDASAN R. THIRU.,M,30,GEN,IND,Pot,811,0,811,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"PUGAZHENDI, A. THIRU",M,36,GEN,IND,Cup & Saucer,1726,0,1726,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"MADHAVARAJ, K.V. THIRU.",M,47,GEN,IND,Table Lamp,1165,0,1165,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"RAMESH, THIRU",M,46,GEN,IND,Coconut,2782,0,2782,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"RAMACHANDIRAN, K. THIRU",M,42,SC,IND,Camera,791,0,791,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"RAJAGOPAL MALLAR, P. THIRU",M,64,SC,IND,Pen Nib with Seven Rays,2622,0,2622,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,"SRIDHAR,M.THIRU",M,41,GEN,IND,Stool,477,0,477,1946503,,,
Tamil Nadu,Sriperumbudur,Sriperumbudur,None of the Above,,0,,NOTA,NOTA,27669,7,27676,1946503,,,
Tamil Nadu,Kancheepuram ,Kancheepuram ,SATHIYARAJ  J.S,M,34,SC,BSP,Elephant,6794,13,6807,1480123,,,
Tamil Nadu,Kancheepuram ,Kancheepuram ,SELVAM  G,M,40,SC,DMK,Rising Sun,351851,678,352529,1480123,,,
Tamil Nadu,Kancheepuram ,Kancheepuram ,MARAGATHAM  K,F,32,SC,ADMK,Two Leaves,499010,385,499395,1480123,,,
Tamil Nadu,Kancheepuram ,Kancheepuram ,VISWANATHAN  P,M,49,SC,INC,Hand,33266,47,33313,1480123,,,
Tamil Nadu,Kancheepuram ,Kancheepuram ,SATHYA  C.E.,M,50,SC,MDMK,Top,206880,200,207080,1480123,,,
Tamil Nadu,Kancheepuram ,Kancheepuram ,ULAGANATHAN  .A,M,43,SC,IND,Ceiling Fan,1479,0,1479,1480123,,,
Tamil Nadu,Kancheepuram ,Kancheepuram ,"SATHIYANATHAN, N.",M,51,SC,IND,Kite,1088,1,1089,1480123,,,
Tamil Nadu,Kancheepuram ,Kancheepuram ,SRINIVASAN C.,M,61,SC,IND,Hat,1090,0,1090,1480123,,,
Tamil Nadu,Kancheepuram ,Kancheepuram ,PARGUNAN  A.,M,27,SC,IND,Balloon,1367,1,1368,1480123,,,
Tamil Nadu,Kancheepuram ,Kancheepuram ,"BALAMURUGAN, R",M,29,SC,IND,Candles,2894,1,2895,1480123,,,
Tamil Nadu,Kancheepuram ,Kancheepuram ,MARAGATHAM M,F,37,SC,IND,Shuttle,3616,2,3618,1480123,,,
Tamil Nadu,Kancheepuram ,Kancheepuram ,None of the Above,,0,,NOTA,NOTA,17721,15,17736,1480123,,,
Tamil Nadu,Arakkonam,Arakkonam,"HARI, G.",M,53,GEN,ADMK,Two Leaves,492667,867,493534,1401813,,,
